sku_id,cat,aspect,aspect_count,aspect_sentiment_mean,aspect_positive_ratio,aspect_negative_ratio,aspect_confidence_mean
三菱M800,手机,续航,1,0.9964749217033386,1.0,0.0,0.9964749217033386
三菱M900,手机,客服,1,-0.9800472855567932,0.0,1.0,0.9800472855567932
三菱手机,手机,整体,1,0.9474789500236512,1.0,0.0,0.9474789500236512
三门峡某酒店,酒店,位置,1,0.995853066444397,1.0,0.0,0.995853066444397
三门峡某酒店,酒店,性价比,1,0.91501384973526,1.0,0.0,0.91501384973526
三门峡某酒店,酒店,房间,2,0.9053753316402435,1.0,0.0,0.9053753316402435
三门峡某酒店,酒店,整体,2,0.4975855052471161,0.5,0.0,0.9277499318122864
三门峡某酒店,酒店,早餐,1,0.893226683139801,1.0,0.0,0.893226683139801
三门峡某酒店,酒店,服务,1,0.9954597353935242,1.0,0.0,0.9954597353935242
三门峡某酒店,酒店,设施,1,-0.7999642491340637,0.0,1.0,0.7999642491340637
上官午夜的作品,书籍,故事,1,-0.7405728697776794,0.0,1.0,0.7405728697776794
上客堂,酒店,性价比,1,0.9892271757125854,1.0,0.0,0.9892271757125854
上客堂,酒店,房间,1,0.8845975995063782,1.0,0.0,0.8845975995063782
上客堂,酒店,早餐,1,0.948590874671936,1.0,0.0,0.948590874671936
上客堂,酒店,服务,1,0.9050937294960022,1.0,0.0,0.9050937294960022
上客堂,酒店,设施,1,0.934424877166748,1.0,0.0,0.934424877166748
上帝掷骰子了吗,书籍,整体,1,0.0,0.0,0.0,0.4123736917972564
上服假日山庄,酒店,服务,1,0.9972864389419556,1.0,0.0,0.9972864389419556
上服假日山庄桐庐,酒店,位置,1,0.0,0.0,0.0,0.681805431842804
上服假日山庄桐庐,酒店,房间,1,0.0,0.0,0.0,0.8031470775604248
上服假日山庄桐庐,酒店,早餐,1,0.0,0.0,0.0,0.7228986024856567
上服假日山庄桐庐,酒店,服务,1,0.5623171925544739,1.0,0.0,0.5623171925544739
上服假日山庄桐庐,酒店,设施,1,0.0,0.0,0.0,0.594472348690033
上海FOUR SEASONS酒店,酒店,服务,1,0.998773753643036,1.0,0.0,0.998773753643036
上海FOUR SEASONS酒店,酒店,设施,1,0.9987267851829528,1.0,0.0,0.9987267851829528
上海Motel268酒店,酒店,性价比,1,-0.9678529500961304,0.0,1.0,0.9678529500961304
上海Motel268酒店,酒店,房间,1,-0.9905040860176086,0.0,1.0,0.9905040860176086
上海Motel268酒店,酒店,早餐,1,-0.9884310960769652,0.0,1.0,0.9884310960769652
上海Motel268酒店,酒店,服务,1,-0.986236572265625,0.0,1.0,0.986236572265625
上海Motel268酒店,酒店,设施,1,-0.9915785789489746,0.0,1.0,0.9915785789489746
上海世茂皇家艾美酒店,酒店,位置,1,0.66544109582901,1.0,0.0,0.66544109582901
上海世茂皇家艾美酒店,酒店,卫生,1,-0.6640191674232483,0.0,1.0,0.6640191674232483
上海世茂皇家艾美酒店,酒店,客服,1,-0.9610937833786012,0.0,1.0,0.9610937833786012
上海世茂皇家艾美酒店,酒店,性价比,1,0.9026471972465516,1.0,0.0,0.9026471972465516
上海世茂皇家艾美酒店,酒店,房间,1,-0.7156824469566345,0.0,1.0,0.7156824469566345
上海中信五牛城酒店公寓,酒店,整体,1,0.8033487200737,1.0,0.0,0.8033487200737
上海中福世福汇大酒店,酒店,房间,1,0.9987240433692932,1.0,0.0,0.9987240433692932
上海中福世福汇大酒店,酒店,服务,1,0.9987897276878356,1.0,0.0,0.9987897276878356
上海五牛城酒店,酒店,环境,1,0.9947611689567566,1.0,0.0,0.9947611689567566
上海佘山某酒店,酒店,价格,1,0.9544766545295716,1.0,0.0,0.9544766545295716
上海佘山某酒店,酒店,房间,2,0.989230751991272,1.0,0.0,0.989230751991272
上海佘山某酒店,酒店,早餐,1,0.9851880073547364,1.0,0.0,0.9851880073547364
上海佘山某酒店,酒店,服务,1,0.993740975856781,1.0,0.0,0.993740975856781
上海佘山某酒店,酒店,环境,2,0.9907781183719634,1.0,0.0,0.9907781183719634
上海光大会展中心某酒店,酒店,价格,1,0.9903136491775512,1.0,0.0,0.9903136491775512
上海光大会展中心某酒店,酒店,位置,1,0.99390971660614,1.0,0.0,0.99390971660614
上海光大会展中心某酒店,酒店,房间,1,0.9913049936294556,1.0,0.0,0.9913049936294556
上海光大会展中心某酒店,酒店,服务,1,0.9948009252548218,1.0,0.0,0.9948009252548218
上海华美达酒店,酒店,环境,1,0.9975990653038024,1.0,0.0,0.9975990653038024
上海古北湾酒店,酒店,房间,1,0.7722215056419373,1.0,0.0,0.7722215056419373
上海古北湾酒店,酒店,早餐,1,0.9055474996566772,1.0,0.0,0.9055474996566772
上海古北湾酒店,酒店,服务,1,0.6117377281188965,1.0,0.0,0.6117377281188965
上海古北湾酒店,酒店,设施,1,0.6309092044830322,1.0,0.0,0.6309092044830322
上海如家酒店,酒店,价格,1,-0.4499330222606659,0.0,1.0,0.4499330222606659
上海如家酒店,酒店,卫生,1,0.9740614891052246,1.0,0.0,0.9740614891052246
上海如家酒店,酒店,房间,2,0.8414855599403381,1.0,0.0,0.8414855599403381
上海如家酒店,酒店,服务,1,0.8698208332061768,1.0,0.0,0.8698208332061768
上海如家酒店,酒店,环境,2,0.9253574311733246,1.0,0.0,0.9253574311733246
上海如家酒店,酒店,设施,1,0.9058212637901306,1.0,0.0,0.9058212637901306
上海宛平酒店,酒店,房间,1,0.9976983666419984,1.0,0.0,0.9976983666419984
上海延安饭店,酒店,房间,1,-0.979466199874878,0.0,1.0,0.979466199874878
上海延安饭店,酒店,早餐,1,-0.9944781064987184,0.0,1.0,0.9944781064987184
上海延安饭店,酒店,环境,1,-0.9741719365119934,0.0,1.0,0.9741719365119934
上海张江和美酒店,酒店,房间,1,0.981096088886261,1.0,0.0,0.981096088886261
上海张江和美酒店,酒店,早餐,1,0.9661126136779784,1.0,0.0,0.9661126136779784
上海张江和美酒店,酒店,服务,1,0.7837666273117065,1.0,0.0,0.7837666273117065
上海张江和美酒店,酒店,设施,1,0.9725968837738036,1.0,0.0,0.9725968837738036
上海悦龙庄酒店,酒店,房间,1,0.7407248616218567,1.0,0.0,0.7407248616218567
上海悦龙庄酒店,酒店,早餐,1,0.7936393022537231,1.0,0.0,0.7936393022537231
上海悦龙庄酒店,酒店,服务,1,0.8364736437797546,1.0,0.0,0.8364736437797546
上海悦龙庄酒店,酒店,环境,1,0.835795521736145,1.0,0.0,0.835795521736145
上海悦龙庄酒店,酒店,设施,1,0.8816784620285034,1.0,0.0,0.8816784620285034
上海曼哈顿商务酒店,酒店,整体,1,0.993935763835907,1.0,0.0,0.993935763835907
上海松江某酒店,酒店,房间,1,0.996530830860138,1.0,0.0,0.996530830860138
上海某酒店,酒店,价格,44,0.4592053389007395,0.6818181818181818,0.18181818181818182,0.8935838619416411
上海某酒店,酒店,位置,66,0.6536085510795767,0.8181818181818182,0.15151515151515152,0.9279085031964562
上海某酒店,酒店,卫生,31,0.18371643366352206,0.5483870967741935,0.3870967741935484,0.8904973595373092
上海某酒店,酒店,噪音,9,-0.13302887810601127,0.4444444444444444,0.5555555555555556,0.8014434311125014
上海某酒店,酒店,客服,3,-0.8487526774406433,0.0,1.0,0.8487526774406433
上海某酒店,酒店,性价比,31,0.252536254544412,0.6129032258064516,0.3870967741935484,0.924459368951859
上海某酒店,酒店,房间,185,0.24087147519395158,0.5945945945945946,0.34054054054054056,0.8842209136163867
上海某酒店,酒店,整体,96,0.17277109250426292,0.4895833333333333,0.3020833333333333,0.8340990894163648
上海某酒店,酒店,早餐,53,0.5590179753753374,0.7358490566037735,0.16981132075471697,0.8885671625722129
上海某酒店,酒店,服务,146,0.25097494419306926,0.589041095890411,0.3424657534246575,0.9020011029014848
上海某酒店,酒店,环境,60,0.45053654263416926,0.6666666666666666,0.21666666666666667,0.9065958152214686
上海某酒店,酒店,设施,79,0.0422451956362664,0.46835443037974683,0.4050632911392405,0.9031121391284315
上海某酒店,酒店,质量,6,0.0036905507246653237,0.5,0.5,0.9929029842217764
上海森林宾馆,酒店,服务,1,0.0,0.0,0.0,0.4336970746517181
上海森林宾馆,酒店,环境,1,0.8419315814971924,1.0,0.0,0.8419315814971924
上海浦东航空酒店,酒店,整体,1,-0.9946921467781068,0.0,1.0,0.9946921467781068
上海浦东雅诗阁,酒店,价格,1,0.7914424538612366,1.0,0.0,0.7914424538612366
上海浦东雅诗阁,酒店,房间,1,-0.4669850170612335,0.0,1.0,0.4669850170612335
上海浦东雅诗阁,酒店,服务,1,0.5092766284942627,1.0,0.0,0.5092766284942627
上海浦东雅诗阁,酒店,设施,1,0.7909324169158936,1.0,0.0,0.7909324169158936
上海海悦酒店,酒店,房间,1,0.8704818487167358,1.0,0.0,0.8704818487167358
上海海悦酒店,酒店,服务,1,0.905440390110016,1.0,0.0,0.905440390110016
上海清水湾大酒店,酒店,房间,1,0.9490181803703308,1.0,0.0,0.9490181803703308
上海清水湾大酒店,酒店,服务,1,0.8718118071556091,1.0,0.0,0.8718118071556091
上海瑞吉红塔大酒店,酒店,卫生,1,0.999258816242218,1.0,0.0,0.999258816242218
上海瑞吉红塔大酒店,酒店,房间,1,0.9990444779396056,1.0,0.0,0.9990444779396056
上海瑞吉红塔大酒店,酒店,服务,2,0.9931003749370575,1.0,0.0,0.9931003749370575
上海瑞吉红塔大酒店,酒店,设施,1,0.9993950128555298,1.0,0.0,0.9993950128555298
上海粤海酒店,酒店,价格,2,0.8073073625564575,1.0,0.0,0.8073073625564575
上海粤海酒店,酒店,卫生,1,0.9989259839057922,1.0,0.0,0.9989259839057922
上海粤海酒店,酒店,性价比,2,0.9879260361194611,1.0,0.0,0.9879260361194611
上海粤海酒店,酒店,房间,2,0.9335213005542755,1.0,0.0,0.9335213005542755
上海粤海酒店,酒店,整体,1,0.92814838886261,1.0,0.0,0.92814838886261
上海美居酒店,酒店,整体,1,0.9935922026634216,1.0,0.0,0.9935922026634216
上海航空某酒店,酒店,卫生,1,-0.9925109148025512,0.0,1.0,0.9925109148025512
上海航空某酒店,酒店,房间,1,-0.9923269152641296,0.0,1.0,0.9923269152641296
上海航空某酒店,酒店,早餐,1,-0.9744112491607666,0.0,1.0,0.9744112491607666
上海航空酒店,酒店,位置,1,0.9756197929382324,1.0,0.0,0.9756197929382324
上海航空酒店,酒店,噪音,1,-0.5690308213233948,0.0,1.0,0.5690308213233948
上海航空酒店,酒店,性价比,1,0.9839348196983336,1.0,0.0,0.9839348196983336
上海航空酒店,酒店,房间,2,0.07072761654853821,0.5,0.5,0.8072293698787689
上海航空酒店,酒店,整体,1,-0.994517982006073,0.0,1.0,0.994517982006073
上海航空酒店,酒店,早餐,1,0.9447534084320068,1.0,0.0,0.9447534084320068
上海航空酒店,酒店,服务,2,0.959797739982605,1.0,0.0,0.959797739982605
上海航空酒店,酒店,设施,1,0.952299177646637,1.0,0.0,0.952299177646637
上海航空酒店浦东店,酒店,卫生,1,-0.516925573348999,0.0,1.0,0.516925573348999
上海航空酒店浦东店,酒店,客服,1,-0.8714185953140259,0.0,1.0,0.8714185953140259
上海航空酒店浦东店,酒店,性价比,1,0.5056886672973633,1.0,0.0,0.5056886672973633
上海航空酒店浦东店,酒店,房间,1,-0.6455866098403931,0.0,1.0,0.6455866098403931
上海航空酒店浦东店,酒店,服务,1,-0.666028618812561,0.0,1.0,0.666028618812561
上海航空酒店浦东店,酒店,设施,1,-0.7940338850021362,0.0,1.0,0.7940338850021362
上海航空酒店浦东机场店,酒店,房间,1,-0.9951560497283936,0.0,1.0,0.9951560497283936
上海花园宾馆,酒店,房间,1,0.0,0.0,0.0,0.8894358277320862
上海西郊宾馆,酒店,环境,1,0.9980916380882264,1.0,0.0,0.9980916380882264
上海豪生棕榈滩大酒店,酒店,房间,1,0.9311582446098328,1.0,0.0,0.9311582446098328
上海豪生棕榈滩大酒店,酒店,早餐,1,0.9509825706481934,1.0,0.0,0.9509825706481934
上海豪生棕榈滩大酒店,酒店,服务,1,0.9935850501060486,1.0,0.0,0.9935850501060486
上海豪生酒店,酒店,服务,1,0.9156405329704284,1.0,0.0,0.9156405329704284
上海豪生酒店,酒店,设施,1,0.7041769623756409,1.0,0.0,0.7041769623756409
上海迪士尼乐园酒店,酒店,包装,1,0.9977496266365052,1.0,0.0,0.9977496266365052
上海迪士尼乐园酒店,酒店,房间,4,0.9203357249498367,1.0,0.0,0.9203357249498367
上海迪士尼乐园酒店,酒店,早餐,3,0.4370887676874797,0.6666666666666666,0.3333333333333333,0.8560394843419393
上海迪士尼乐园酒店,酒店,服务,3,0.34765152136484784,0.6666666666666666,0.3333333333333333,0.9645294745763143
上海迪士尼乐园酒店,酒店,环境,2,0.8999603986740112,1.0,0.0,0.8999603986740112
上海迪士尼乐园酒店,酒店,设施,2,0.1247672438621521,0.5,0.5,0.8715953826904297
上海邦臣万源酒店,酒店,房间,1,0.9872136116027832,1.0,0.0,0.9872136116027832
上海邦臣万源酒店,酒店,服务,1,0.9596397280693054,1.0,0.0,0.9596397280693054
上海邦臣万源酒店,酒店,设施,1,0.9903331398963928,1.0,0.0,0.9903331398963928
上海邦臣万源酒店,酒店,质量,1,0.9909490942955016,1.0,0.0,0.9909490942955016
上海金茂君悦酒店,酒店,位置,1,-0.977233350276947,0.0,1.0,0.977233350276947
上海金茂君悦酒店,酒店,房间,1,-0.9771862030029296,0.0,1.0,0.9771862030029296
上海金茂君悦酒店,酒店,服务,1,-0.983509361743927,0.0,1.0,0.983509361743927
上海锦江之星,酒店,房间,1,-0.9520763754844666,0.0,1.0,0.9520763754844666
上海锦江之星,酒店,服务,1,-0.9890267252922058,0.0,1.0,0.9890267252922058
上海闵行某酒店,酒店,房间,1,0.9944698810577391,1.0,0.0,0.9944698810577391
上海闵行某酒店,酒店,环境,1,0.9987666606903076,1.0,0.0,0.9987666606903076
上策,书籍,整体,1,-0.9021978974342346,0.0,1.0,0.9021978974342346
上航酒店,酒店,房间,1,-0.9593840837478638,0.0,1.0,0.9593840837478638
上饶某酒店,酒店,房间,2,-0.9919321835041046,0.0,1.0,0.9919321835041046
上饶某酒店,酒店,环境,1,-0.994379222393036,0.0,1.0,0.994379222393036
下,书籍,故事,1,-0.9931527376174928,0.0,1.0,0.9931527376174928
不一样的卡梅拉,书籍,价格,1,0.9602701663970948,1.0,0.0,0.9602701663970948
不一样的卡梅拉,书籍,作者,1,0.9926844835281372,1.0,0.0,0.9926844835281372
不一样的卡梅拉,书籍,故事,8,0.9761072993278503,1.0,0.0,0.9761072993278503
不一样的卡梅拉,书籍,整体,4,0.4866998195648193,0.75,0.25,0.9649123847484589
不抱怨的世界,书籍,整体,1,0.9969601631164552,1.0,0.0,0.9969601631164552
不生病的智慧,书籍,整体,2,0.027631014585494995,0.5,0.5,0.9480394423007966
不能说的秘密,书籍,作者,1,0.9686199426651,1.0,0.0,0.9686199426651
不能说的秘密,书籍,内容,1,0.9714941382408142,1.0,0.0,0.9714941382408142
不能说的秘密,书籍,性价比,1,0.9878968000411988,1.0,0.0,0.9878968000411988
丑柑,水果,整体,1,-0.9736522436141968,0.0,1.0,0.9736522436141968
丑橘,水果,整体,1,0.995229959487915,1.0,0.0,0.995229959487915
且是天下,书籍,整体,1,0.5945822596549988,1.0,0.0,0.5945822596549988
且试天下,书籍,故事,1,0.995413601398468,1.0,0.0,0.995413601398468
世代锦江商务酒店,酒店,性价比,1,0.992152750492096,1.0,0.0,0.992152750492096
世代锦江商务酒店,酒店,房间,1,0.9883238077163696,1.0,0.0,0.9883238077163696
世代锦江商务酒店,酒店,服务,1,0.8452125787734985,1.0,0.0,0.8452125787734985
世德堂同里酒店,酒店,整体,1,0.9883648157119752,1.0,0.0,0.9883648157119752
世界上最伟大的记忆书,书籍,整体,1,0.998620867729187,1.0,0.0,0.998620867729187
世说新语,书籍,整体,1,0.9736446738243104,1.0,0.0,0.9736446738243104
世贸广场酒店,酒店,房间,1,0.9867108464241028,1.0,0.0,0.9867108464241028
世贸广场酒店,酒店,服务,1,0.9962575435638428,1.0,0.0,0.9962575435638428
世贸广场酒店,酒店,环境,1,0.9941451549530028,1.0,0.0,0.9941451549530028
东信EG750,手机,整体,1,-0.8996467590332031,0.0,1.0,0.8996467590332031
东信EG818,手机,做工,1,0.9572225213050842,1.0,0.0,0.9572225213050842
东信EG818,手机,屏幕,1,0.8683161735534668,1.0,0.0,0.8683161735534668
东信手机,手机,价格,1,-0.9966287016868592,0.0,1.0,0.9966287016868592
东信手机,手机,信号,1,-0.9912135004997252,0.0,1.0,0.9912135004997252
东信手机,手机,整体,2,0.10008573532104487,0.5,0.5,0.813166618347168
东信手机,手机,服务,1,-0.9946154952049256,0.0,1.0,0.9946154952049256
东信手机,手机,质量,1,-0.992727279663086,0.0,1.0,0.992727279663086
东北某酒店,酒店,服务,1,-0.9953887462615968,0.0,1.0,0.9953887462615968
东北苹果,水果,价格,1,-0.8472666144371033,0.0,1.0,0.8472666144371033
东区某酒店,酒店,整体,1,-0.9784005880355836,0.0,1.0,0.9784005880355836
东坡志林,书籍,整体,1,-0.8978285789489746,0.0,1.0,0.8978285789489746
东城某酒店,酒店,房间,1,-0.7669151425361633,0.0,1.0,0.7669151425361633
东城某酒店,酒店,服务,1,0.5037968158721924,1.0,0.0,0.5037968158721924
东城酒店 东莞,酒店,整体,1,0.9964285492897034,1.0,0.0,0.9964285492897034
东山宾馆,酒店,房间,1,0.9904894828796388,1.0,0.0,0.9904894828796388
东山宾馆,酒店,服务,1,0.9818243384361268,1.0,0.0,0.9818243384361268
东山宾馆,酒店,环境,1,0.9935444593429564,1.0,0.0,0.9935444593429564
东方大酒店,酒店,噪音,1,0.9624959230422974,1.0,0.0,0.9624959230422974
东方大酒店,酒店,房间,1,0.9904370903968812,1.0,0.0,0.9904370903968812
东方大酒店,酒店,服务,1,0.9953244924545288,1.0,0.0,0.9953244924545288
东方大酒店,酒店,设施,1,0.9948152899742126,1.0,0.0,0.9948152899742126
东方快车谋杀案,书籍,故事,1,0.982435703277588,1.0,0.0,0.982435703277588
东方绿舟某酒店,酒店,房间,2,-0.0010456442832946777,0.5,0.5,0.9924666881561279
东方绿舟某酒店,酒店,早餐,1,0.9916314482688904,1.0,0.0,0.9916314482688904
东方绿舟某酒店,酒店,服务,1,-0.9915210008621216,0.0,1.0,0.9915210008621216
东方绿舟某酒店,酒店,环境,1,0.9947053790092468,1.0,0.0,0.9947053790092468
东方绿舟某酒店,酒店,设施,1,0.9939518570899964,1.0,0.0,0.9939518570899964
东方航空基地酒店,酒店,房间,1,-0.99422025680542,0.0,1.0,0.99422025680542
东方航空基地酒店,酒店,设施,1,-0.9876779913902284,0.0,1.0,0.9876779913902284
东方花园饭店重庆,酒店,房间,1,-0.9911122918128968,0.0,1.0,0.9911122918128968
东方花园饭店重庆,酒店,服务,1,-0.9902750253677368,0.0,1.0,0.9902750253677368
东方银座某酒店,酒店,位置,1,-0.9457048177719116,0.0,1.0,0.9457048177719116
东方银座某酒店,酒店,服务,1,-0.9426287412643432,0.0,1.0,0.9426287412643432
东方银座某酒店,酒店,环境,1,-0.9427536725997924,0.0,1.0,0.9427536725997924
东晖楼商务房,酒店,性价比,1,0.9987202882766724,1.0,0.0,0.9987202882766724
东晖楼商务房,酒店,早餐,1,0.9983556866645812,1.0,0.0,0.9983556866645812
东瀛阁某酒店,酒店,房间,1,0.8985329866409302,1.0,0.0,0.8985329866409302
东瀛阁某酒店,酒店,服务,1,0.8566949367523193,1.0,0.0,0.8566949367523193
东胜大厦,酒店,房间,1,0.4238324463367462,1.0,0.0,0.4238324463367462
东胜大厦,酒店,早餐,1,0.8844291567802429,1.0,0.0,0.8844291567802429
东胜大厦,酒店,服务,1,0.4401226341724396,1.0,0.0,0.4401226341724396
东胜大厦,酒店,环境,1,0.6295061111450195,1.0,0.0,0.6295061111450195
东胜大厦,酒店,设施,1,0.5904372334480286,1.0,0.0,0.5904372334480286
东胜海天酒店,酒店,整体,1,0.9993164539337158,1.0,0.0,0.9993164539337158
东胜海天酒店东营,酒店,早餐,1,0.9785628914833068,1.0,0.0,0.9785628914833068
东胜海天酒店东营,酒店,服务,1,0.954040825366974,1.0,0.0,0.954040825366974
东航某酒店,酒店,早餐,1,0.9078760743141174,1.0,0.0,0.9078760743141174
东航某酒店,酒店,服务,2,0.010206937789917048,0.5,0.5,0.9778155088424683
东航酒店,酒店,服务,1,-0.992746889591217,0.0,1.0,0.992746889591217
东芝L332,计算机,价格,1,0.9100962281227112,1.0,0.0,0.9100962281227112
东芝L332,计算机,做工,1,0.9078556299209596,1.0,0.0,0.9078556299209596
东芝L332,计算机,散热,1,0.8914595246315002,1.0,0.0,0.8914595246315002
东芝电脑,计算机,价格,1,0.9948140382766724,1.0,0.0,0.9948140382766724
东芝电脑,计算机,做工,5,0.5967442870140076,0.6,0.0,0.8134557604789734
东芝电脑,计算机,屏幕,4,0.49846541881561274,0.75,0.25,0.9925538003444672
东芝电脑,计算机,性价比,1,0.0,0.0,0.0,0.6268665194511414
东芝电脑,计算机,散热,1,0.919010043144226,1.0,0.0,0.919010043144226
东芝电脑,计算机,整体,6,0.05028259754180906,0.5,0.5,0.8977073033650717
东芝电脑,计算机,系统,1,0.9900028705596924,1.0,0.0,0.9900028705596924
东芝电脑,计算机,键盘,3,0.33476420243581134,0.6666666666666666,0.3333333333333333,0.9953668912251791
东苑某酒店,酒店,价格,4,-0.6597806066274643,0.0,0.75,0.9005098789930344
东苑某酒店,酒店,位置,1,-0.802946150302887,0.0,1.0,0.802946150302887
东苑某酒店,酒店,卫生,1,-0.98992657661438,0.0,1.0,0.98992657661438
东苑某酒店,酒店,噪音,1,-0.9397905468940736,0.0,1.0,0.9397905468940736
东苑某酒店,酒店,性价比,1,-0.9762465953826904,0.0,1.0,0.9762465953826904
东苑某酒店,酒店,房间,6,-0.9685604174931844,0.0,1.0,0.9685604174931844
东苑某酒店,酒店,整体,2,-0.9852682650089264,0.0,1.0,0.9852682650089264
东苑某酒店,酒店,服务,3,-0.9430946310361227,0.0,1.0,0.9430946310361227
东苑某酒店,酒店,设施,4,-0.7306549698114395,0.0,0.75,0.8881065249443054
东莞宾馆,酒店,服务,1,0.9637527465820312,1.0,0.0,0.9637527465820312
东莞宾馆,酒店,环境,1,0.9796212911605836,1.0,0.0,0.9796212911605836
东莞富盈酒店,酒店,价格,1,0.9311053156852722,1.0,0.0,0.9311053156852722
东莞富盈酒店,酒店,房间,1,0.9649060964584352,1.0,0.0,0.9649060964584352
东莞富盈酒店,酒店,早餐,1,0.9483347535133362,1.0,0.0,0.9483347535133362
东莞富盈酒店,酒店,服务,1,0.9438650012016296,1.0,0.0,0.9438650012016296
东莞某酒店,酒店,价格,2,0.442679762840271,0.5,0.0,0.8294243514537811
东莞某酒店,酒店,位置,3,0.3335370620091756,0.6666666666666666,0.3333333333333333,0.9791090885798136
东莞某酒店,酒店,房间,5,0.2689020037651062,0.6,0.4,0.8635264039039612
东莞某酒店,酒店,早餐,2,0.9742574691772461,1.0,0.0,0.9742574691772461
东莞某酒店,酒店,服务,5,0.34882913827896117,0.6,0.2,0.8920371651649475
东莞某酒店,酒店,环境,2,0.016112923622131403,0.5,0.5,0.9723333120346069
东莞某酒店,酒店,设施,3,0.27262810866038,0.6666666666666666,0.3333333333333333,0.9113183816274008
东莞海悦酒店,酒店,位置,1,0.9951093792915344,1.0,0.0,0.9951093792915344
东莞海悦酒店,酒店,性价比,1,0.9984525442123412,1.0,0.0,0.9984525442123412
东莞海悦酒店,酒店,房间,1,0.6073397994041443,1.0,0.0,0.6073397994041443
东莞海悦酒店,酒店,早餐,2,0.998189926147461,1.0,0.0,0.998189926147461
东莞海悦酒店,酒店,服务,1,0.903990626335144,1.0,0.0,0.903990626335144
东莞海悦酒店,酒店,环境,1,0.7316306829452515,1.0,0.0,0.7316306829452515
东营某酒店,酒店,位置,1,0.0,0.0,0.0,0.5817445516586304
东营某酒店,酒店,房间,2,0.9952799379825592,1.0,0.0,0.9952799379825592
东营某酒店,酒店,早餐,2,0.8537726104259491,1.0,0.0,0.8537726104259491
东营某酒店,酒店,服务,3,0.9631420969963074,1.0,0.0,0.9631420969963074
东营某酒店,酒店,环境,1,0.9965431094169616,1.0,0.0,0.9965431094169616
东营某酒店,酒店,质量,1,0.5237639546394348,1.0,0.0,0.5237639546394348
东都宾馆,酒店,整体,1,-0.8965390920639038,0.0,1.0,0.8965390920639038
东野圭吾的作品,书籍,作者,1,-0.8291814923286438,0.0,1.0,0.8291814923286438
东野圭吾的作品,书籍,故事,2,0.9595740139484406,1.0,0.0,0.9595740139484406
丝蓓绮奢华光艳,洗发水,整体,1,-0.993029773235321,0.0,1.0,0.993029773235321
丝蕴洗发水,洗发水,整体,1,0.9833365082740784,1.0,0.0,0.9833365082740784
严州府某酒店,酒店,服务,1,0.9954555034637452,1.0,0.0,0.9954555034637452
严歌苓的作品,书籍,作者,1,0.9946519136428832,1.0,0.0,0.9946519136428832
严歌苓的作品,书籍,故事,1,0.9893411993980408,1.0,0.0,0.9893411993980408
中信酒店,酒店,价格,1,0.9749125838279724,1.0,0.0,0.9749125838279724
中信酒店,酒店,房间,1,0.9907308220863342,1.0,0.0,0.9907308220863342
中信酒店,酒店,环境,1,0.9921016097068788,1.0,0.0,0.9921016097068788
中兴890,手机,信号,1,-0.9716973900794984,0.0,1.0,0.9716973900794984
中兴890,手机,服务,1,-0.9430960416793824,0.0,1.0,0.9430960416793824
中兴890,手机,质量,1,-0.968149185180664,0.0,1.0,0.968149185180664
中兴V81,手机,信号,1,0.9943970441818236,1.0,0.0,0.9943970441818236
中兴c988,手机,整体,1,0.9604498147964478,1.0,0.0,0.9604498147964478
中兴平板,平板,充电,1,-0.996368408203125,0.0,1.0,0.996368408203125
中兴手机,手机,价格,1,0.9386590123176576,1.0,0.0,0.9386590123176576
中兴手机,手机,信号,1,0.0,0.0,0.0,0.5129747986793518
中医体质养生,书籍,整体,1,0.958220362663269,1.0,0.0,0.958220362663269
中南酒店集团某酒店,酒店,房间,1,-0.9821015000343324,0.0,1.0,0.9821015000343324
中南酒店集团某酒店,酒店,服务,1,-0.9951128363609314,0.0,1.0,0.9951128363609314
中国不高兴,书籍,内容,1,-0.9129838347434998,0.0,1.0,0.9129838347434998
中国不高兴,书籍,整体,1,0.9231208562850952,1.0,0.0,0.9231208562850952
中国为什么不高兴,书籍,整体,1,0.7534026503562927,1.0,0.0,0.7534026503562927
中国俗文学史,书籍,内容,1,-0.971352756023407,0.0,1.0,0.971352756023407
中国古代文化讲义,书籍,内容,1,0.6631650328636169,1.0,0.0,0.6631650328636169
中国少儿百科全书,书籍,内容,1,0.7784343361854553,1.0,0.0,0.7784343361854553
中国怎么办---当次贷危机改变世界,书籍,整体,1,0.0,0.0,0.0,0.640082597732544
中国美术史,书籍,作者,1,0.944630801677704,1.0,0.0,0.944630801677704
中国美术史,书籍,印刷,1,0.8421877026557922,1.0,0.0,0.8421877026557922
中国银行大厦某酒店,酒店,早餐,1,-0.8793159127235413,0.0,1.0,0.8793159127235413
中天酒店 重庆,酒店,房间,1,0.9774870276451112,1.0,0.0,0.9774870276451112
中天酒店 重庆,酒店,服务,1,0.9864237904548644,1.0,0.0,0.9864237904548644
中山国际大酒店,酒店,价格,1,0.7436150312423706,1.0,0.0,0.7436150312423706
中山国际大酒店,酒店,位置,1,0.7447681427001953,1.0,0.0,0.7447681427001953
中山国际大酒店,酒店,房间,1,0.7517106533050537,1.0,0.0,0.7517106533050537
中山国际大酒店,酒店,早餐,1,0.8397308588027954,1.0,0.0,0.8397308588027954
中山国际大酒店,酒店,服务,1,-0.5345460176467896,0.0,1.0,0.5345460176467896
中山国际酒店,酒店,位置,1,0.9974743723869324,1.0,0.0,0.9974743723869324
